Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-01-02,63.96166390981676,63.96166390981676,61.586845397949226,61.58684539794922,23446464,0.0,0.0
2008-01-03,60.16194613173343,60.16194613173343,59.05370328359692,59.21202087402344,56100543,0.0,0.0
2008-01-04,58.57874648428482,58.89538662543645,57.47049859707181,57.94546127319336,47821239,0.0,0.0
2008-01-07,54.30408477783203,55.09569263041613,53.98744459407172,54.30408477783203,128988200,0.0,0.0
2008-01-08,54.46239819665158,55.09568338671136,53.195832745320075,53.8291130065918,84600688,0.0,0.0
2008-01-09,52.56255095760195,56.04561233520508,52.245910806470164,56.04561233520508,58412137,0.0,0.0
2008-01-10,57.31217786852059,57.945463099572535,56.04561233520508,56.04561233520508,82376824,0.0,0.0
2008-01-11,56.362252486336864,57.31217786852059,56.04561233520508,56.04561233520508,34835097,0.0,0.0
2008-01-14,57.31217547146879,57.62881560935727,56.04560999112672,56.520572662353516,67093368,0.0,0.0
2008-01-15,56.9955344315116,59.52867028089195,56.83721190067905,57.628814697265625,75080917,0.0,0.0
2008-01-16,54.145762189003236,55.25400519501114,53.829117105468036,54.46240234375,112825400,0.0,0.0
2008-01-17,55.25399628077639,56.04560393311436,54.304071041000945,54.77903366088867,51518158,0.0,0.0
2008-01-18,53.512469791438626,55.25399780273437,53.19582967905424,55.253997802734375,55543557,0.0,0.0
2008-01-21,54.77904751786694,55.09569263041613,53.6708044103114,54.30408477783203,46089074,0.0,0.0
2008-01-22,50.504371643066406,51.92925954677504,50.504371643066406,50.504371643066406,84490515,0.0,0.0
2008-01-23,51.61262868349458,51.61262868349458,50.3460581451187,50.97934341430664,66817936,0.0,0.0
2008-01-24,50.66269534214613,52.087583278984894,50.029410171732934,50.1877326965332,73201854,0.0,0.0
2008-01-25,51.29598174948004,53.19583748907976,51.137664134438104,52.72087478637695,56025054,0.0,0.0
2008-01-28,51.61262215765911,52.24590734677526,50.662696838378906,50.662696838378906,28483823,0.0,0.0
2008-01-29,51.45429229736328,51.77093731120218,50.97932970539227,51.45429229736328,21906081,0.0,0.0
2008-01-30,51.92925759422046,52.56254272609741,51.29597246234351,51.61261749267578,31103494,0.0,0.0
2008-01-31,51.61262226822818,53.67079544067383,51.45429973841296,53.67079544067383,47780435,0.0,0.0
2008-02-01,54.77904249849677,55.09568758203197,53.829117105468036,54.46240234375,35828695,0.0,0.0
2008-02-12,53.51247883218929,54.145764092737195,52.245913239882064,52.56255340576172,59387373,0.0,0.0
2008-02-13,52.720875739970275,53.03751590456991,51.612627770688704,51.77095031738281,33980235,0.0,0.0
2008-02-14,52.8791846378821,55.25399780273437,52.8791846378821,55.253997802734375,51106029,0.0,0.0
2008-02-15,54.145754944995154,55.72896043570483,54.145754944995154,55.253997802734375,38727879,0.0,0.0
2008-02-18,55.72897203751501,56.3622573229106,55.0956916809082,55.0956916809082,27271919,0.0,0.0
2008-02-19,55.728958149267726,55.887280663358176,54.93735543639062,55.570640563964844,21369498,0.0,0.0
2008-02-20,55.57064964411322,56.67889263746865,55.09568695302135,56.04561233520508,40370274,0.0,0.0
2008-02-21,56.203926741467264,57.94545979535579,56.203926741467264,57.470497131347656,45793238,0.0,0.0
2008-02-22,57.31217606210189,58.26210141434498,56.52057324482872,57.94546127319336,43589777,0.0,0.0
2008-02-25,58.89538633176759,60.95355956096107,58.89538633176759,60.320274353027344,54894759,0.0,0.0
2008-02-26,61.11187684431755,61.428521911009916,59.370348692662205,59.686988830566406,31332001,0.0,0.0
2008-02-27,60.478594552824845,60.79523468017578,59.68698684126551,60.79523468017578,41810685,0.0,0.0
2008-02-29,58.895386059640806,59.84531140275817,58.895386059640806,59.52867126464844,37926064,0.0,0.0
2008-03-03,57.312175432404956,57.94546063653843,55.5706472820231,56.678890228271484,39776564,0.0,0.0
2008-03-04,56.045613994613475,58.103782431091254,56.045613994613475,57.31217956542969,33733366,0.0,0.0
2008-03-05,57.31217547146879,58.103778280584066,56.20392759567687,56.520572662353516,28975521,0.0,0.0
2008-03-06,56.83721310257411,60.32027435302734,56.83721310257411,60.320274353027344,45550450,0.0,0.0
2008-03-07,58.2621071221384,60.161958012748244,58.2621071221384,59.84531784057617,34000638,0.0,0.0
2008-03-10,58.4204236722013,59.212026485719555,56.67889058215767,57.15385818481445,48829119,0.0,0.0
2008-03-11,55.57064988478312,56.837215423583984,55.57064988478312,56.837215423583984,42063676,0.0,0.0
2008-03-12,58.57874620642023,58.89538634606989,56.8372131163766,57.15385818481445,43799922,0.0,0.0
2008-03-13,56.52056848293207,57.15385364066883,55.72896080356417,55.88728332519531,33529342,0.0,0.0
2008-03-14,56.67888570164573,56.83720822223181,55.09568021093606,55.253997802734375,28179826,0.0,0.0
2008-03-17,53.987436405855306,54.30407654159115,52.245908266125966,52.879188537597656,57112503,0.0,0.0
2008-03-18,52.87918245602386,53.829107682769724,52.40421984265094,53.19582748413086,33041724,0.0,0.0
2008-03-19,54.62072989038122,54.77904751786694,53.51248185403681,54.30408477783203,26953641,0.0,0.0
2008-03-20,54.14576715034631,54.46240733410662,53.35415929776221,54.30408477783203,29846704,0.0,0.0
