Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-07-03,34.69731610067492,35.222149185337344,33.53101860936951,34.28911209106445,117381930,0.0,0.0
2008-07-04,34.58069234638554,34.930579625376886,34.05585693404066,34.40574645996094,56226401,0.0,0.0
2008-07-07,34.81393889432174,35.28045735728524,34.28910590435381,35.04719924926758,41049131,0.0,0.0
2008-07-08,34.93057500290889,34.93057500290889,33.997537888545715,34.34742736816406,65377610,0.0,0.0
2008-07-09,34.69731903076172,35.39709578709619,34.464058614031046,34.69731903076172,54682008,0.0,0.0
2008-07-10,34.347429529130096,35.16383761729429,34.230800444229146,34.69731903076172,42522819,0.0,0.0
2008-07-11,35.280456452997505,36.738326331525194,34.87225252750125,36.3884391784668,60408079,0.0,0.0
2008-07-14,35.6303505476605,36.09686906013524,35.04720296879917,35.338775634765625,40530966,0.0,0.0
2008-07-15,34.580691983902696,34.69732107567728,33.58934020996094,33.58934020996094,63559489,0.0,0.0
2008-07-16,33.77419541019861,33.77419541019861,32.908189730803194,33.279335021972656,86539545,2.994919,1.0
2008-07-17,34.578339718354435,35.568058013916016,34.578339718354435,35.568058013916016,68844510,0.0,0.0
2008-07-18,36.495917580704074,36.743347723337266,35.258766867538114,35.877342224121094,68904810,0.0,0.0
2008-07-21,36.743361088168655,37.36193666974897,36.743361088168655,36.99079132080078,55555395,0.0,0.0
2008-07-22,36.68149246084177,36.68149246084177,35.38248413151759,35.815486907958984,64985310,0.0,0.0
2008-07-23,36.18664279341792,36.18664279341792,35.32063935717396,35.62992477416992,72415275,0.0,0.0
2008-07-24,36.00107525098429,36.434078216552734,35.93921768447452,36.434078216552734,40385925,0.0,0.0
2008-07-25,36.001065606246335,36.001065606246335,35.382490106865845,35.75363540649414,35268465,0.0,0.0
2008-07-28,35.75363540649414,35.75363540649414,35.75363540649414,35.75363540649414,0,0.0,0.0
2008-07-29,34.64020488658195,34.64020488658195,33.588626446336,34.021629333496094,73118775,0.0,0.0
2008-07-30,35.13506250936923,35.2587776184082,34.64020444468834,35.2587776184082,50989680,0.0,0.0
2008-07-31,35.25877402994164,35.32063394964035,34.45462827450536,34.763916015625,50981640,0.0,0.0
2008-08-01,34.021629821344945,35.01134834899919,34.021629821344945,34.64020538330078,37225200,0.0,0.0
2008-08-04,34.39277044300821,34.64020063386599,34.083482704435994,34.454627990722656,23351175,0.0,0.0
2008-08-05,34.7639225206257,34.7639225206257,34.02163180304164,34.26906204223633,60352260,0.0,0.0
2008-08-06,35.50620946793186,36.495930385719554,35.3824943532084,36.372215270996094,82447185,0.0,0.0
2008-08-07,36.557787516361124,36.99079041283902,36.248499733162625,36.80521774291992,45290224,0.0,0.0
2008-08-08,36.80521071504866,37.48564370815822,36.80521071504866,37.42378616333008,77002095,0.0,0.0
2008-08-11,38.04236322119767,38.22793586353374,37.4237877467441,37.48564529418945,48411855,0.0,0.0
2008-08-12,37.85679626464844,38.16608404832776,37.67122359444084,37.85679626464844,63225555,0.0,0.0
2008-08-13,38.22794160506363,38.47537183200709,37.79493870791257,37.85679626464844,56098095,0.0,0.0
2008-08-14,37.73307388747079,37.79493143229893,37.11449843918937,37.42378616333008,41157765,0.0,0.0
2008-08-15,37.67121793652552,37.98050567375231,37.11450000951731,37.48564529418945,50530395,0.0,0.0
2008-08-18,37.609367816310076,37.794940495293694,37.114507339020435,37.17636489868164,49773630,0.0,0.0
2008-08-19,36.619641547647355,37.361932155863826,36.434068895593235,37.114501953125,50736420,0.0,0.0
2008-08-20,36.619641547647355,37.54750480791794,36.619641547647355,37.114501953125,37273440,0.0,0.0
2008-08-21,36.68150486634626,36.86707754758091,36.55778974552316,36.74336242675781,46564665,0.0,0.0
2008-08-22,37.05263995566611,37.361927671971294,36.743352239360924,37.23821258544922,52435875,0.0,0.0
2008-08-25,37.11449843918937,37.73307388747079,36.743353170220516,37.42378616333008,52525320,0.0,0.0
2008-08-26,37.114501953125,37.23821705449441,36.74335664901677,37.114501953125,52961490,0.0,0.0
2008-08-27,37.052643104578024,37.7949336867939,36.805212910506064,37.36193084716797,65996340,0.0,0.0
2008-08-28,37.05264977935923,37.42379513732646,36.928934660036816,37.17636489868164,80459295,0.0,0.0
2008-08-29,37.0526538816505,37.11451144816028,36.434078216552734,36.434078216552734,78159855,0.0,0.0
2008-09-01,35.62991652876339,35.62991652876339,34.64019820616969,35.0113410949707,119573895,0.0,0.0
2008-09-02,34.64020531481825,34.64020531481825,33.46491174942568,33.588626861572266,116539800,0.0,0.0
2008-09-03,33.71234155695317,34.33091711003902,33.526768891027416,34.021629333496094,78947775,0.0,0.0
2008-09-04,32.90819102600402,33.83605429044653,32.78447592407835,33.03190612792969,71765040,0.0,0.0
2008-09-05,32.289613049296456,33.09376115037258,32.04218523582466,32.78447341918945,81669315,0.0,0.0
2008-09-08,34.33091718979709,35.07320785522461,34.2690596343448,35.07320785522461,64699890,0.0,0.0
2008-09-09,34.02162975408532,34.45463264659837,33.52676930549897,33.588626861572266,50564565,0.0,0.0
2008-09-10,33.155622153125194,33.71234012729338,32.90819194238378,33.21747970581055,66204375,0.0,0.0
2008-09-11,33.1556151475669,33.1556151475669,31.98032426635118,32.35146713256836,72654465000,0.0,0.0
2008-09-12,32.6607612076989,32.846333862778,32.22776071732256,32.59890365600586,37015155,0.0,0.0
2008-09-15,32.660760189485565,32.84633283877936,31.547326665197605,31.980329513549805,41212035,0.0,0.0
2008-09-16,31.361752493988966,32.351470870718934,31.361752493988966,31.547325134277344,60774360,0.0,0.0
2008-09-17,33.40305894604223,33.71234677041512,32.660768167547296,32.722625732421875,85298370,0.0,0.0
2008-09-18,31.856613444670206,33.1556195787251,31.856613444670206,32.16590118408203,123948660,0.0,0.0
2008-09-19,33.7742009033678,34.39277648925781,33.40305555183379,34.39277648925781,130290210,0.0,0.0
2008-09-22,35.32063527875313,35.32063527875313,34.39277202047878,34.51648712158203,60327135,0.0,0.0
2008-09-23,33.83605666757034,34.57834733127336,33.83605666757034,34.021629333496094,56568435,0.0,0.0
2008-09-24,33.403049833061026,33.52676492905837,32.97004699707031,32.97004699707031,39469365,0.0,0.0
2008-09-25,32.660758326716206,33.588621520265576,32.660758326716206,32.78447341918945,39524640000,0.0,0.0
2008-09-26,32.846333475041185,33.03190612792969,32.1659027859249,33.03190612792969,71671575,0.0,0.0
2008-09-29,33.03190612792969,33.03190612792969,33.03190612792969,33.03190612792969,0,0.0,0.0
2008-09-30,30.928749123832812,32.47518539428711,30.805034032478492,32.47518539428711,78348795,0.0,0.0
2008-10-01,33.4030485794445,33.4030485794445,32.47518539428711,32.47518539428711,43628055,0.0,0.0
2008-10-02,30.31017478467673,32.84633187948033,30.217388462739716,31.794755935668945,43619010,0.0,0.0
2008-10-03,33.959767742724495,33.959767742724495,31.05246536017284,31.794755935668945,56136285,0.0,0.0
2008-10-06,33.95976150798235,33.95976150798235,30.310169219970707,30.310169219970703,59422635,0.0,0.0
2008-10-07,32.41332882611673,32.41332882611673,29.660670331944374,30.74317741394043,48947520,0.0,0.0
2008-10-08,30.743183804127153,30.743183804127153,28.609100341796875,28.609100341796875,86231010,0.0,0.0
2008-10-09,30.588529192446526,30.588529192446526,26.629649084527202,28.51630401611328,64536075,0.0,0.0
2008-10-13,27.52658811045674,29.134882021671768,27.52658811045674,28.856525421142578,93667005,0.0,0.0
2008-10-14,30.866893768310543,30.866893768310543,30.464819692879914,30.866893768310547,90937425,0.0,0.0
2008-10-15,32.97004791043469,32.97004791043469,29.81531524658203,29.81531524658203,68217390,0.0,0.0
2008-10-16,31.856619286670604,31.856619286670604,28.794670104980465,28.79467010498047,16615665,0.0,0.0
2008-10-17,30.805046216634295,30.805046216634295,27.804956436157227,27.804956436157227,52474065,0.0,0.0
2008-10-20,26.846152605427147,27.526585585693702,26.846152605427147,27.341012954711914,74536830,0.0,0.0
2008-10-21,29.227674182254216,29.227674182254216,26.444086277824066,27.279163360595703,72999180,0.0,0.0
2008-10-22,29.165803235394137,29.165803235394137,26.351287841796875,26.351287841796875,48494265,0.0,0.0
2008-10-23,25.454360961914062,25.454360961914062,25.454360961914062,25.454360961914062,27365145,0.0,0.0
2008-10-24,27.21729940022496,27.21729940022496,24.588356018066406,24.588356018066406,60111060,0.0,0.0
2008-10-27,26.289442458604487,26.289442458604487,22.887281297782103,23.69142723083496,64823505,0.0,0.0
2008-10-28,25.330647734411805,25.330647734411805,22.577986761453634,24.55742835998535,84327540,0.0,0.0
2008-10-29,26.258503420489582,26.258503420489582,25.794574259035357,25.980144500732422,102281865,0.0,0.0
2008-10-30,24.18627864793681,27.77401351928711,24.18627864793681,27.77401351928711,73326810,0.0,0.0
2008-10-31,25.856443309517417,29.69161033630371,25.856443309517417,29.69161033630371,108091770,0.0,0.0
2008-11-03,31.73290721732242,31.73290721732242,28.45445863480162,29.073034286499023,59412585,0.0,0.0
2008-11-04,31.052476896977304,31.052476896977304,28.887464285563148,29.69161033630371,58564365,0.0,0.0
2008-11-05,31.7329101773141,31.7329101773141,29.227678554255892,29.69161033630371,74490600,0.0,0.0
2008-11-06,31.732897815029546,31.732897815029546,27.619373321533203,27.619373321533203,39522630,0.0,0.0
2008-11-07,25.70179255976901,27.619374201479744,25.70179255976901,26.90801239013672,98908080,0.0,0.0
2008-11-10,28.454452149605878,28.454452149605878,25.91829492715017,26.722440719604492,63185355,0.0,0.0
2008-11-11,26.72244487147331,27.217305356931654,25.98015414328579,26.660587310791016,38927670,0.0,0.0
2008-11-12,28.516313056816777,28.516313056816777,26.38222729368615,26.846158981323242,58458840,0.0,0.0
2008-11-13,28.701885399069653,28.701885399069653,25.052291870117188,25.052291870117188,57074955,0.0,0.0
2008-11-14,23.320280080253255,25.980152666969992,23.320280080253255,25.79458236694336,45642075,0.0,0.0
2008-11-17,24.000708809395793,27.588444095934538,24.000708809395793,25.23785972595215,43537605,0.0,0.0
2008-11-18,27.00079284058637,27.00079284058637,23.691417070396877,23.81513214111328,69764085000,0.0,0.0
2008-11-19,23.815135653312222,24.37185355363945,23.505847930908203,23.505847930908203,50393715000,0.0,0.0
2008-11-20,21.866626795485843,23.134704168322486,21.866626795485843,22.763561248779297,43302435000,0.0,0.0
2008-11-21,21.186189259864005,24.309992423978894,21.186189259864005,23.81513214111328,56183520000,0.0,0.0
2008-11-24,22.175915255494438,23.81513797238551,22.175915255494438,23.072847366333008,50246985,0.0,0.0
2008-11-25,21.464557642271224,24.681148529052734,21.464557642271224,24.681148529052734,82679340,0.0,0.0
2008-11-26,22.9800635674661,24.928574050056877,22.9800635674661,24.124425888061523,57932220,0.0,0.0
2008-11-27,25.794581199093365,25.794581199093365,25.08321932387688,25.299720764160156,62983350000,0.0,0.0
2008-11-28,25.29971727177997,25.45436113634951,24.99042954264088,25.23785972595215,50929380,0.0,0.0
2008-12-01,27.000797410570268,27.000797410570268,24.619284267673972,25.23785972595215,62615520,0.0,0.0
2008-12-02,27.000798104102422,27.000798104102422,23.47492027282715,23.47492027282715,83978805,0.0,0.0
2008-12-03,25.114149688506732,25.114149688506732,22.577989799165273,22.980066299438477,73562985,0.0,0.0
2008-12-04,24.588357207575164,24.588357207575164,22.887276950288296,22.918203353881836,59691975000,0.0,0.0
2008-12-05,21.340835089121367,23.41306034546233,21.340835089121367,23.010986328125,40846215,0.0,0.0
2008-12-08,21.402693741860496,24.61928367614746,21.402693741860496,24.61928367614746,101543190,0.0,0.0
2008-12-09,22.91820175740898,25.23785972595215,22.91820175740898,25.23785972595215,79399020000,0.0,0.0
2008-12-10,23.474916232590083,27.00079345703125,23.474916232590083,27.00079345703125,113429325000,0.0,0.0
2008-12-11,28.88744921533616,28.88744921533616,26.908007977915627,27.77401351928711,82269300000,0.0,0.0
2008-12-12,29.691606065608884,29.691606065608884,25.8564395904541,25.8564395904541,68770140000,0.0,0.0
2008-12-15,27.650306086546987,27.650306086546987,26.846157861518588,26.877086639404297,68397285,0.0,0.0
2008-12-16,28.732816639184332,28.732816639184332,26.22758534039051,27.526594161987305,58276935,0.0,0.0
2008-12-17,25.609009216944873,28.516311978008535,25.609009216944873,28.45445442199707,87302340,0.0,0.0
2008-12-18,26.47501034978022,28.45445197169081,26.47501034978022,27.83587646484375,49571625,0.0,0.0
2008-12-19,29.073036624095995,29.073036624095995,27.804956436157227,27.804956436157227,39498510000,0.0,0.0
2008-12-22,29.722528744291296,29.722528744291296,27.217300367397545,27.58844566345215,51111285,0.0,0.0
2008-12-23,25.670865415519796,27.495660849890438,25.670865415519796,27.124515533447266,38107590,0.0,0.0
2008-12-24,29.011171152154507,29.011171152154507,26.598728747916795,26.846158981323242,30835410000,0.0,0.0
2008-12-25,24.99043554384436,26.846159992837897,24.99043554384436,26.660587310791016,6107385000,0.0,0.0
2008-12-26,28.516313056816777,28.516313056816777,26.475013631213567,26.846158981323242,7415895000,0.0,0.0
2008-12-29,26.846150555968194,26.969865633844865,26.351290244461502,26.815221786499023,17648805000,0.0,0.0
2008-12-30,24.95950555072087,28.145167399592403,24.95950555072087,27.9595947265625,30441450000,0.0,0.0
2008-12-31,26.01107933747042,28.145162320739463,26.01107933747042,27.46472930908203,20743200000,0.0,0.0
2009-01-05,27.46473547439391,29.13488723372299,27.46473547439391,28.609100341796875,41163795000,0.0,0.0
2009-01-06,28.609095791913525,28.609095791913525,27.835876409881433,28.207021713256836,34246380,0.0,0.0
2009-01-07,26.59872963368933,28.732815467887814,26.59872963368933,27.55752182006836,70769085,0.0,0.0
2009-01-08,25.63993231365197,26.908009559431193,25.63993231365197,25.70178985595703,88934460,0.0,0.0
2009-01-09,23.907925479018303,26.2275813660315,23.907925479018303,25.3615779876709,68485725,0.0,0.0
2009-01-12,27.12451463805921,27.12451463805921,25.052289061131216,25.76365089416504,49417860,0.0,0.0
2009-01-13,27.557517600060244,27.557517600060244,25.79457976977301,27.093585968017578,72003225,0.0,0.0
2009-01-14,28.98024204749118,28.98024204749118,26.598726272583008,26.598726272583008,45100380,0.0,0.0
2009-01-15,24.74300245207405,25.54715064834995,24.74300245207405,25.3615779876709,73444395,0.0,0.0
2009-01-16,23.59863908750589,25.980152666969992,23.59863908750589,25.79458236694336,32827320,0.0,0.0
2009-01-19,25.63993697868948,25.63993697868948,25.299720434111215,25.3615779876709,36530745000,0.0,0.0
2009-01-20,27.124514673084654,27.124514673084654,24.49557113647461,24.49557113647461,81333645,0.0,0.0
2009-01-21,26.196655370858025,26.196655370858025,23.93885679766754,24.86672019958496,65519970,0.0,0.0
2009-02-02,26.598730334963154,26.598730334963154,25.083222436399154,25.8564395904541,112945920,0.0,0.0
2009-02-03,27.650306176484648,27.650306176484648,26.16572720461689,26.50594139099121,88523415,0.0,0.0
2009-02-04,24.68114836761916,26.629659207150816,24.68114836761916,26.53687286376953,83271285,0.0,0.0
2009-02-05,24.681137397261228,26.784291207611226,24.681137397261228,26.22757339477539,69793230,0.0,0.0
2009-02-06,28.052380823118963,28.052380823118963,27.15544624448009,27.650306701660156,100351260,0.0,0.0
2009-02-09,25.732718873524544,28.8255936469203,25.732718873524544,28.145160675048828,104560200,0.0,0.0
2009-02-10,30.093678329130615,30.093678329130615,27.71216471152157,27.743093490600586,44570745,0.0,0.0
2009-02-11,29.660671240568576,29.660671240568576,27.21730040925922,28.485380172729492,80546730,0.0,0.0
2009-02-12,26.505946153051365,28.732818568145678,26.505946153051365,28.052385330200195,68792250,0.0,0.0
